ontologyFile,module,className,chineseName,propertyName,propertyType,physicalDescription,matchingSwaggerSchemas,reason
cross_module_ontology.json,,SmartScanRule,智能扫描规则,terminator,String,物理字段 Terminator,,no_matching_swagger_schema
cross_module_ontology.json,,SmartScanRule,智能扫描规则,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
cross_module_ontology.json,,SmartScanRule,智能扫描规则,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
cross_module_ontology.json,,SmartScanRule,智能扫描规则,notes,String,物理字段 Notes,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,aiServerHost,String,物理字段 AIServerHost,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,aiServerPort,Integer,物理字段 AIServerPort,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,aiServerToken,String,物理字段 AIServerToken,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,aiTrainingServerConfig,Navigation,物理字段 AITrainingServerConfigId → TargetSystem,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,aiInferenceServerConfig,Navigation,物理字段 AIInferenceServerConfigId → TargetSystem,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,notes,String,物理字段 Notes,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,level,Navigation,物理字段 LevelId → ContainerLevel,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,mmapiConnection,String,物理字段 MMAPIConnection,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,startReason,Navigation,物理字段 StartReasonId → StartReason,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,owner,Navigation,物理字段 OwnerId → Owner,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,workflow,Navigation,物理字段 WorkflowId → Workflow,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,srcapiConnection,String,物理字段 SRCAPIConnection,,no_matching_swagger_schema
cross_module_ontology.json,,ShopFloorSettings,车间管理设置,productType,Navigation,物理字段 ProductTypeId → ProductType,,no_matching_swagger_schema
cross_module_ontology.json,,PrinterLabelDefinitionBase,打印机标签定义基类,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
cross_module_ontology.json,,PrinterLabelDefinitionBase,打印机标签定义基类,revOfRcd,Navigation,物理字段 RevOfRcdId → PrinterLabelDefinition,,no_matching_swagger_schema
cross_module_ontology.json,,DocumentBase,文档基类,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
cross_module_ontology.json,,ElectronicProcedureBase,电子程序基类,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
cross_module_ontology.json,,TaskListBase,任务列表基类,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
cross_module_ontology.json,,RecipeListBase,配方列表基类,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
cross_module_ontology.json,,SampleTestBase,抽样检验定义基线,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
cross_module_ontology.json,,SampleDataPointBase,抽样数据点基线,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
cross_module_ontology.json,,SwitchingRuleBase,切换规则基线,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
customer_ontology.json,customer,CustomerContact,客户联系人,name,String,物理字段 CustomerContactName,,no_matching_swagger_schema
data_transport_ontology.json,data_transport,DataTransport,数据传输通道,smtpDomain,String,物理字段 SMTPDomain,DataTransportEntity,property_not_exposed_or_name_differs
data_transport_ontology.json,data_transport,DataTransport,数据传输通道,useSsl,Boolean,物理字段 UseSSL,DataTransportEntity,property_not_exposed_or_name_differs
datacollection_ontology.json,datacollection,DataCollectionDef,数据采集定义,spcSetup,Navigation,物理字段 SPCSetupId → A_SPCSetup,DataCollectionDefEntity,property_not_exposed_or_name_differs
datacollection_ontology.json,datacollection,DataCollectionDef,数据采集定义,dataCollectionDefBase,Navigation,物理字段 DataCollectionDefBaseId → DataCollectionDefBase,DataCollectionDefEntity,property_not_exposed_or_name_differs
datacollection_ontology.json,datacollection,DataPoint,数据点,dataCollection,Navigation,物理字段 DataCollectionDefId,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,displayMode,Integer,物理字段 DisplayMode,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,queryType,Integer,物理字段 QueryType,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,queryName,String,物理字段 QueryName,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,objectGroup,Integer,物理字段 ObjectGroupId,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,listFieldExpression,String,物理字段 ListFieldExpression,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,objectSelValType,Integer,物理字段 ObjectSelValType,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,objectType,Integer,物理字段 ObjectType,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,isLimitOverrideAllowed,Boolean,物理字段 IsLimitOverrideAllowed,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,displayLimits,Boolean,物理字段 DisplayLimits,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,name,String,物理字段 DataPointName,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,columnPosition,Integer,物理字段 ColumnPosition,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,rowPosition,Integer,物理字段 RowPosition,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,uom,Navigation,物理字段 UOMId → UOM,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,upperLimit,String,物理字段 UpperLimit,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,lowerLimit,String,物理字段 LowerLimit,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,roundingRule,Integer,物理字段 RoundingRule,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,attributeName,String,物理字段 AttributeName,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,mapToUserAttribute,Boolean,物理字段 MapToUserAttribute,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,innerLowerLimit,String,物理字段 InnerLowerLimit,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,innerUpperLimit,String,物理字段 InnerUpperLimit,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,outerLowerLimit,String,物理字段 OuterLowerLimit,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,outerUpperLimit,String,物理字段 OuterUpperLimit,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,minimumSamples,Integer,物理字段 MinimumSamples,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,sequence,Integer,物理字段 Sequence,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,decimalScale,Integer,物理字段 DecimalScale,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,booleanFalse,String,物理字段 BooleanFalse,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPoint,数据点,booleanTrue,String,物理字段 BooleanTrue,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPointCollectionGroup,数据点采集组,lastEnteredOn,DateTime,物理字段 LastEnteredOn,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPointCollectionGroup,数据点采集组,lastEnteredOnGmt,DateTime,物理字段 LastEnteredOnGMT,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPointCollectionGroup,数据点采集组,lastEnteredByRole,Navigation,物理字段 LastEnteredByRoleId → RoleDef,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPointCollectionGroup,数据点采集组,lastEnteredBy,Navigation,物理字段 LastEnteredById → Employee,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPointCollectionGroup,数据点采集组,minimumSamples,Integer,物理字段 MinimumSamples,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPointCollectionGroup,数据点采集组,groupLayout,Integer,物理字段 GroupLayout,,no_matching_swagger_schema
datacollection_ontology.json,datacollection,DataPointCollectionGroup,数据点采集组,dataPointCollection,Navigation,物理字段 DataPointCollectionId → DataCollectionDef,,no_matching_swagger_schema
delegation_ontology.json,delegation,DelegationTask,委派任务,startDateGmt,DateTime,物理字段 StartDateGMT,,no_matching_swagger_schema
delegation_ontology.json,delegation,DelegationTask,委派任务,endDateGmt,DateTime,物理字段 EndDateGMT,,no_matching_swagger_schema
delegation_ontology.json,delegation,DelegateTaskHistory,委派任务历史,historyMainline,Navigation,物理字段 HistoryMainlineId → HistoryMainline,,no_matching_swagger_schema
delegation_ontology.json,delegation,DelegateTaskHistory,委派任务历史,history,Integer,物理字段 HistoryId,,no_matching_swagger_schema
delegation_ontology.json,delegation,DelegateTaskHistory,委派任务历史,txn,Integer,物理字段 TxnId,,no_matching_swagger_schema
dispatch_ontology.json,dispatch,DispatchDetail,派工明细,dispatchRule,Navigation,物理字段 DispatchRuleId → DispatchRule,,no_matching_swagger_schema
disposition_ontology.json,disposition,EventDisposition,事件处置记录,parent,Navigation,物理字段 ParentId → EventLot,,no_matching_swagger_schema
disposition_ontology.json,disposition,EventDispositionHistoryDetail,事件处置历史明细,historyDetails,Navigation,物理字段 HistoryDetailsId → UpdateEventDetailsHistory,,no_matching_swagger_schema
disposition_ontology.json,disposition,EventDispositionHistoryDetail,事件处置历史明细,history,Integer,物理字段 HistoryId,,no_matching_swagger_schema
disposition_ontology.json,disposition,EventDispositionHistoryDetail,事件处置历史明细,txn,Integer,物理字段 TxnId,,no_matching_swagger_schema
document_ontology.json,document,Document,文档,xShareUrn,String,物理字段 XShareURN,DocumentEntity,property_not_exposed_or_name_differs
electronic_procedure_ontology.json,electronic_procedure,TaskItem,任务项,allocatedTime,Float,物理字段 AllocatedTime,,no_matching_swagger_schema
